Gene	Tau	Classification	Specific_parts
Glyma.01G103100	0.43723896486966196	Broad	NA
Glyma.01G103200	0.18881568898313447	Broad	NA
Glyma.01G103450	0.5274188296117892	Broad	NA
Glyma.01G103500	0.5274721341048264	Broad	NA
Glyma.01G104100	0.6356565000276664	Broad	NA
Glyma.01G104200	0.5324485906441424	Broad	NA
Glyma.01G104800	0.35251774912875783	Broad	NA
Glyma.01G105000	0.6416439647078893	Broad	NA
Glyma.01G105200	0.7751247428771997	Broad	NA
Glyma.01G105400	0.6757634093226141	Broad	NA
Glyma.01G105500	0.11660399856950635	Broad	NA
Glyma.01G105600	0.5512094399687194	Broad	NA
Glyma.01G106000	0.4032659455997084	Broad	NA
Glyma.01G106100	0.7419019717834577	Broad	NA
Glyma.01G106200	0.3554239698653184	Broad	NA
Glyma.01G106500	0.6059686827788667	Broad	NA
Glyma.01G106600	0.2612318830224235	Broad	NA
Glyma.01G106700	0.7879612509357226	Broad	NA
Glyma.01G106800	0.8464242902431051	Broad	NA
Glyma.01G107100	0.2609991263889255	Broad	NA
Glyma.01G107500	0.40597830487774317	Broad	NA
Glyma.01G107850	0.5792643454553631	Broad	NA
Glyma.01G107901	0.47978461197934125	Broad	NA
Glyma.01G107951	0.5409406382657825	Broad	NA
Glyma.01G108000	0.30340033288347656	Broad	NA
Glyma.01G108700	0.5092628116822073	Broad	NA
Glyma.01G109100	0.37741910557585723	Broad	NA
Glyma.01G109200	0.3623006420213115	Broad	NA
Glyma.01G109300	0.2610625066990023	Broad	NA
Glyma.01G109500	0.2660154496625634	Broad	NA
Glyma.01G109600	0.3599976656631679	Broad	NA
Glyma.01G109700	0.47110491891159467	Broad	NA
Glyma.01G109800	0.7104050905783873	Broad	NA
Glyma.01G110200	0.34451356995310534	Broad	NA
Glyma.01G110400	0.440215723986719	Broad	NA
Glyma.01G110500	0.5181879813125515	Broad	NA
Glyma.01G110600	0.2114228786304597	Broad	NA
Glyma.01G110900	0.2030427813495277	Broad	NA
Glyma.01G111000	0.8429710409948858	Broad	NA
Glyma.01G111200	0.24026431726796915	Broad	NA
Glyma.01G111300	0.22647225668178625	Broad	NA
Glyma.01G111500	0.39500695076036674	Broad	NA
Glyma.01G112300	0.8496134410437884	Broad	NA
Glyma.01G112600	0.6340342889584124	Broad	NA
Glyma.01G112700	0.6636504092528265	Broad	NA
Glyma.01G112900	0.5046993568913493	Broad	NA
Glyma.01G113000	0.5012698300571939	Broad	NA
Glyma.01G113200	0.7982186669620137	Broad	NA
Glyma.01G114000	0.6852847631790494	Broad	NA
Glyma.01G114300	0.6044357915158464	Broad	NA
Glyma.01G114400	0.6961495699734622	Broad	NA
Glyma.01G114800	0.2941289761823342	Broad	NA
Glyma.01G115000	0.347043939584717	Broad	NA
Glyma.01G115500	0.6276947750465125	Broad	NA
Glyma.01G115600	0.7807032338658181	Broad	NA
Glyma.01G115900	0.4415662561554983	Broad	NA
Glyma.01G116000	0.1266541746832538	Broad	NA
Glyma.01G116100	0.37126793155167936	Broad	NA
Glyma.01G116300	0.826385931665905	Broad	NA
Glyma.01G117800	0.25509347295957036	Broad	NA
Glyma.01G117900	0.6526843338275191	Broad	NA
Glyma.01G118200	0.29234246102671324	Broad	NA
Glyma.01G118350	0.3706443178901231	Broad	NA
Glyma.01G118800	0.3422233300130175	Broad	NA
Glyma.01G118900	0.43829072138717934	Broad	NA
Glyma.01G119000	0.5632174469710434	Broad	NA
Glyma.01G119300	0.6897886326388707	Broad	NA
Glyma.01G119400	0.16772275760164015	Broad	NA
Glyma.01G119500	0.37719601432750643	Broad	NA
Glyma.01G119900	0.22040002105767986	Broad	NA
Glyma.01G120400	0.5393641231465015	Broad	NA
Glyma.01G120800	0.6737847272193233	Broad	NA
Glyma.01G121000	0.7494551728774271	Broad	NA
Glyma.01G121209	0.5585453488535395	Broad	NA
Glyma.01G121218	0.28012592990627094	Broad	NA
Glyma.01G121300	0.28725764176106783	Broad	NA
Glyma.01G121400	0.3057790547106315	Broad	NA
Glyma.01G121700	0.6944976064149225	Broad	NA
Glyma.01G122100	0.2181984049279025	Broad	NA
Glyma.01G122300	0.40706211609785165	Broad	NA
Glyma.01G122800	0.7476648230705022	Broad	NA
Glyma.01G123300	0.30251319666850107	Broad	NA
Glyma.01G123500	0.8322207693067234	Broad	NA
Glyma.01G124300	0.16819959540962465	Broad	NA
Glyma.01G124500	0.4893346181423286	Broad	NA
Glyma.01G124602	0.2455029967964511	Broad	NA
Glyma.01G124700	0.5334272197636981	Broad	NA
Glyma.01G124900	0.1919884286209938	Broad	NA
Glyma.01G125100	0.23277352591852163	Broad	NA
Glyma.01G125600	0.20678106136084104	Broad	NA
Glyma.01G125800	0.5383751606301205	Broad	NA
Glyma.01G125900	0.4048473500733491	Broad	NA
Glyma.01G126000	0.1942762911409727	Broad	NA
Glyma.01G126200	0.4891831813103101	Broad	NA
Glyma.01G127200	0.5959338121311946	Broad	NA
Glyma.01G127400	0.6077339544724955	Broad	NA
Glyma.01G127500	0.5496246583957406	Broad	NA
Glyma.01G127900	0.6265951055764656	Broad	NA
Glyma.01G128100	0.6480450936515648	Broad	NA
Glyma.01G128200	0.3178943643814958	Broad	NA
Glyma.01G128300	0.8032707322417443	Broad	NA
Glyma.01G128500	0.2723237986666165	Broad	NA
Glyma.01G128700	0.32670635453298624	Broad	NA
Glyma.01G129100	0.5886893350843656	Broad	NA
Glyma.01G129400	0.4870340653564893	Broad	NA
Glyma.01G129700	0.6989831444831809	Broad	NA
Glyma.01G130000	0.8079371178548802	Broad	NA
Glyma.01G131100	0.8071360931863113	Broad	NA
Glyma.01G131200	0.7008487316764238	Broad	NA
Glyma.01G131300	0.4263694942975206	Broad	NA
Glyma.01G131500	0.2806855752060864	Broad	NA
Glyma.01G131800	0.612974809404303	Broad	NA
Glyma.01G132000	0.6110571111879879	Broad	NA
Glyma.01G132300	0.2688619742452337	Broad	NA
Glyma.01G132400	0.2621716853291388	Broad	NA
Glyma.01G132500	0.405818230434638	Broad	NA
Glyma.01G132600	0.6549809617754837	Broad	NA
Glyma.01G132800	0.4436093163244754	Broad	NA
Glyma.01G133400	0.16666181889068044	Broad	NA
Glyma.01G133501	0.762306332547604	Broad	NA
Glyma.01G133900	0.6595940435482299	Broad	NA
Glyma.01G134400	0.19201578492044577	Broad	NA
Glyma.01G134500	0.49738322238217764	Broad	NA
Glyma.01G134600	0.7654512745170221	Broad	NA
Glyma.01G134700	0.7913190577915725	Broad	NA
Glyma.01G135200	0.8405001005807138	Broad	NA
Glyma.01G135900	0.25852363653287913	Broad	NA
Glyma.01G136000	0.17615783963632178	Broad	NA
Glyma.01G136100	0.15596826392855406	Broad	NA
Glyma.01G136200	0.8399316603534913	Broad	NA
Glyma.01G136300	0.4366875005510045	Broad	NA
Glyma.01G136500	0.40989587279658685	Broad	NA
Glyma.01G136800	0.8104541425748181	Broad	NA
Glyma.01G137200	0.7294988857716356	Broad	NA
Glyma.01G137300	0.2111941486454864	Broad	NA
Glyma.01G137500	0.5610783462529345	Broad	NA
Glyma.01G137700	0.8118962572200245	Broad	NA
Glyma.01G138300	0.12949539672568014	Broad	NA
Glyma.01G138800	0.20659871153972814	Broad	NA
Glyma.01G139000	0.28246522477262453	Broad	NA
Glyma.01G139500	0.46225153173101396	Broad	NA
Glyma.01G139600	0.22142412316583668	Broad	NA
Glyma.01G139633	0.2202195840175432	Broad	NA
Glyma.01G139900	0.7141689086154313	Broad	NA
Glyma.01G140002	0.41514468838235663	Broad	NA
Glyma.01G140200	0.3798941951053485	Broad	NA
Glyma.01G140600	0.28468286704326484	Broad	NA
Glyma.01G141900	0.5958211990968798	Broad	NA
Glyma.01G142300	0.3243637459636622	Broad	NA
Glyma.01G142400	0.8217595999263655	Broad	NA
Glyma.01G142700	0.40237945001220016	Broad	NA
Glyma.01G142800	0.443092200082849	Broad	NA
Glyma.01G142900	0.5850465975278625	Broad	NA
Glyma.01G143000	0.6570801592180783	Broad	NA
Glyma.01G143100	0.3198061537165002	Broad	NA
Glyma.01G143700	0.23656685782884607	Broad	NA
Glyma.01G143750	0.7979999134395473	Broad	NA
Glyma.01G144200	0.2973705899133338	Broad	NA
Glyma.01G144400	0.7763850495308242	Broad	NA
Glyma.01G144500	0.6204114372952266	Broad	NA
Glyma.01G144700	0.7382580666762334	Broad	NA
Glyma.01G144800	0.24814590929152974	Broad	NA
Glyma.01G144900	0.5313175961392499	Broad	NA
Glyma.01G145000	0.17321169187281882	Broad	NA
Glyma.01G145200	0.6776853496416296	Broad	NA
Glyma.01G145300	0.18150979227515582	Broad	NA
Glyma.01G145400	0.5385175080072844	Broad	NA
Glyma.01G146100	0.2087097127113738	Broad	NA
Glyma.01G146151	0.6798085857864569	Broad	NA
Glyma.01G146400	0.24017886309797845	Broad	NA
Glyma.01G146500	0.8255798152572029	Broad	NA
Glyma.01G146600	0.45057893437441343	Broad	NA
Glyma.01G146900	0.42763523801115305	Broad	NA
Glyma.01G147000	0.28577506722742313	Broad	NA
Glyma.01G147600	0.7232488244989245	Broad	NA
Glyma.01G147700	0.4964664487951898	Broad	NA
Glyma.01G147800	0.31220747408110167	Broad	NA
Glyma.01G148002	0.3866531293598289	Broad	NA
Glyma.01G148100	0.1758595796929487	Broad	NA
Glyma.01G148300	0.2720284810838397	Broad	NA
Glyma.01G148500	0.20724995935612311	Broad	NA
Glyma.01G148600	0.4926358828928649	Broad	NA
Glyma.01G148700	0.48608897494980163	Broad	NA
Glyma.01G148800	0.43870285818365645	Broad	NA
Glyma.01G149000	0.21132741885743753	Broad	NA
Glyma.01G149300	0.499299302275434	Broad	NA
Glyma.01G149400	0.24570515521278277	Broad	NA
Glyma.01G149700	0.24088035012403228	Broad	NA
Glyma.01G149800	0.5247468317961843	Broad	NA
Glyma.01G149900	0.21993212836172604	Broad	NA
Glyma.01G150200	0.2005522545454283	Broad	NA
Glyma.01G150400	0.12903106064150344	Broad	NA
Glyma.01G150500	0.48223612999144316	Broad	NA
Glyma.01G150600	0.20264394753883402	Broad	NA
Glyma.01G150700	0.3447117221812311	Broad	NA
Glyma.01G150800	0.3132656599064873	Broad	NA
Glyma.01G150900	0.6055440598223847	Broad	NA
Glyma.01G151400	0.8273898667502704	Broad	NA
Glyma.01G151466	0.415582226588382	Broad	NA
Glyma.01G151532	0.5317615220715822	Broad	NA
Glyma.01G151600	0.5432128537279688	Broad	NA
Glyma.01G151700	0.39948287184362774	Broad	NA
Glyma.01G151900	0.8326313999689762	Broad	NA
Glyma.01G152100	0.49796962998023747	Broad	NA
Glyma.01G152500	0.44310753287174	Broad	NA
Glyma.01G152700	0.5047746849997554	Broad	NA
Glyma.01G152900	0.6812409929050933	Broad	NA
Glyma.01G153000	0.49927026398352314	Broad	NA
Glyma.01G153200	0.34791185293698335	Broad	NA
Glyma.01G153300	0.5622684243142898	Broad	NA
Glyma.01G153400	0.7082757179392497	Broad	NA
Glyma.01G153500	0.46299566824339156	Broad	NA
Glyma.01G153934	0.3856573246445306	Broad	NA
Glyma.01G153967	0.5422277661997468	Broad	NA
Glyma.01G154000	0.6139204498207727	Broad	NA
Glyma.01G154100	0.166955495883313	Broad	NA
Glyma.01G154200	0.09743766346170901	Broad	NA
Glyma.01G154300	0.3551197088942105	Broad	NA
Glyma.01G154400	0.7135482582316675	Broad	NA
Glyma.01G154450	0.49722616206459525	Broad	NA
Glyma.01G154501	0.39403028199840606	Broad	NA
Glyma.01G154551	0.4345950409234575	Broad	NA
Glyma.01G154600	0.411182945317163	Broad	NA
Glyma.01G154700	0.2559508391109642	Broad	NA
Glyma.01G154900	0.5176681532034643	Broad	NA
Glyma.01G155200	0.326891609721779	Broad	NA
Glyma.01G155300	0.30226687481979364	Broad	NA
Glyma.01G155400	0.6323653468594614	Broad	NA
Glyma.01G155600	0.605722986915102	Broad	NA
Glyma.01G155800	0.24445461487913867	Broad	NA
Glyma.01G156000	0.35664803521439886	Broad	NA
Glyma.01G156200	0.5799052391445374	Broad	NA
Glyma.01G156400	0.2277804533551724	Broad	NA
Glyma.01G156500	0.7147271467149253	Broad	NA
Glyma.01G156600	0.3493847739471642	Broad	NA
Glyma.01G156700	0.6356865993225513	Broad	NA
Glyma.01G156800	0.44184260425856436	Broad	NA
Glyma.01G157000	0.46004357738954527	Broad	NA
Glyma.01G157300	0.5404188208325064	Broad	NA
Glyma.01G157400	0.45721069841593015	Broad	NA
Glyma.01G157500	0.5721832744001205	Broad	NA
Glyma.01G157600	0.29093971758613785	Broad	NA
Glyma.01G157800	0.3137675039863706	Broad	NA
Glyma.01G157900	0.5075384110764306	Broad	NA
Glyma.01G158150	0.5499453203006919	Broad	NA
Glyma.01G158200	0.41716655517277984	Broad	NA
Glyma.01G158300	0.2055055728841683	Broad	NA
Glyma.01G158400	0.4520857505208377	Broad	NA
Glyma.01G158500	0.31815280920087174	Broad	NA
Glyma.01G158600	0.5619535728889878	Broad	NA
Glyma.01G158800	0.3576906790645713	Broad	NA
Glyma.01G159000	0.2621932715677167	Broad	NA
Glyma.01G159200	0.5241577055661166	Broad	NA
Glyma.01G159400	0.3682506263483526	Broad	NA
Glyma.01G159500	0.2536311908513951	Broad	NA
Glyma.01G159600	0.3886516527500681	Broad	NA
Glyma.01G159700	0.40042133114869866	Broad	NA
Glyma.01G159800	0.4710801076927616	Broad	NA
Glyma.01G159900	0.2945247959169528	Broad	NA
Glyma.01G160100	0.812762316838138	Broad	NA
Glyma.01G160300	0.5611805842399157	Broad	NA
Glyma.01G161100	0.6924776908380512	Broad	NA
Glyma.01G161200	0.2873199347343154	Broad	NA
Glyma.01G161300	0.271238199424567	Broad	NA
Glyma.01G161400	0.35771016821114154	Broad	NA
Glyma.01G161500	0.48748659091369456	Broad	NA
Glyma.01G161600	0.35417586333141543	Broad	NA
Glyma.01G161700	0.24695793190099452	Broad	NA
Glyma.01G161800	0.4218393616989263	Broad	NA
Glyma.01G161900	0.3450588490027588	Broad	NA
Glyma.01G162000	0.14705068986687894	Broad	NA
Glyma.01G162100	0.37411207525273715	Broad	NA
Glyma.01G162200	0.25872567984809614	Broad	NA
Glyma.01G162300	0.3710539988601046	Broad	NA
Glyma.01G162500	0.5719013715254143	Broad	NA
Glyma.01G162700	0.24951596455296984	Broad	NA
Glyma.01G162800	0.23269535943355676	Broad	NA
Glyma.01G162900	0.33081456805274717	Broad	NA
Glyma.01G163000	0.5604456503980584	Broad	NA
Glyma.01G163100	0.6542007640518979	Broad	NA
Glyma.01G163200	0.2553916753184219	Broad	NA
Glyma.01G163300	0.3088192319259072	Broad	NA
Glyma.01G163400	0.23345158512196532	Broad	NA
Glyma.01G163600	0.8011146135492977	Broad	NA
Glyma.01G163700	0.19466640507505323	Broad	NA
Glyma.01G163900	0.20933755711322627	Broad	NA
Glyma.01G164000	0.24915073957758585	Broad	NA
Glyma.01G164100	0.1791208075591987	Broad	NA
Glyma.01G164200	0.19350306538802506	Broad	NA
Glyma.01G164300	0.24162436279980157	Broad	NA
Glyma.01G164500	0.686338577773419	Broad	NA
Glyma.01G164700	0.7715321783686652	Broad	NA
Glyma.01G164800	0.8091063319261063	Broad	NA
Glyma.01G164900	0.4547902149368912	Broad	NA
Glyma.01G165100	0.13681944157064346	Broad	NA
Glyma.01G165200	0.8227884688174462	Broad	NA
Glyma.01G165300	0.4132463647398768	Broad	NA
Glyma.01G165400	0.46806967763017937	Broad	NA
Glyma.01G165600	0.7546866457243375	Broad	NA
Glyma.01G165900	0.6158086998694723	Broad	NA
Glyma.01G166000	0.48243299818536156	Broad	NA
Glyma.01G166100	0.605518958845737	Broad	NA
Glyma.01G166300	0.6075960412784213	Broad	NA
Glyma.01G166400	0.3941446984982644	Broad	NA
Glyma.01G166600	0.27716281201368576	Broad	NA
Glyma.01G166700	0.21359786583718518	Broad	NA
Glyma.01G167300	0.16144107817898862	Broad	NA
Glyma.01G167500	0.4003000914418963	Broad	NA
Glyma.01G167600	0.2248864010694159	Broad	NA
Glyma.01G167800	0.5515619231861837	Broad	NA
Glyma.01G168000	0.35226667820908586	Broad	NA
Glyma.01G168200	0.5626892963037765	Broad	NA
Glyma.01G168300	0.8333178552919795	Broad	NA
Glyma.01G168400	0.6856212649095508	Broad	NA
Glyma.01G168500	0.38656226914784525	Broad	NA
Glyma.01G168600	0.1890609945325713	Broad	NA
Glyma.01G168700	0.3719741928448923	Broad	NA
Glyma.01G168900	0.36463669533271076	Broad	NA
Glyma.01G169000	0.42889284002643324	Broad	NA
Glyma.01G169100	0.42571290151649893	Broad	NA
Glyma.01G169200	0.6973713465499913	Broad	NA
Glyma.01G169400	0.5179821823850902	Broad	NA
Glyma.01G169700	0.14389054958684444	Broad	NA
Glyma.01G169800	0.33861204329184924	Broad	NA
Glyma.01G169900	0.45527482693555155	Broad	NA
Glyma.01G170200	0.37304582911369333	Broad	NA
Glyma.01G170300	0.38283880065892056	Broad	NA
Glyma.01G170400	0.15521560893567013	Broad	NA
Glyma.01G170600	0.19669837096308537	Broad	NA
Glyma.01G170700	0.7488366657550671	Broad	NA
Glyma.01G170900	0.15195659653063484	Broad	NA
Glyma.01G171000	0.5216320670271245	Broad	NA
Glyma.01G171300	0.5832795023906734	Broad	NA
Glyma.01G171400	0.5271540314433831	Broad	NA
Glyma.01G171800	0.29262396493163084	Broad	NA
Glyma.01G171900	0.5752149041869048	Broad	NA
Glyma.01G172000	0.5631196447605826	Broad	NA
Glyma.01G172100	0.7961642417695999	Broad	NA
Glyma.01G172200	0.5241730299126344	Broad	NA
Glyma.01G172300	0.18876341562893	Broad	NA
Glyma.01G172400	0.282086014878282	Broad	NA
Glyma.01G172600	0.7232022376149625	Broad	NA
Glyma.01G172700	0.8061229844085568	Broad	NA
Glyma.01G172900	0.760363682060556	Broad	NA
Glyma.01G173050	0.21743737674288927	Broad	NA
Glyma.01G173300	0.3893680197156985	Broad	NA
Glyma.01G173400	0.3406469652251723	Broad	NA
Glyma.01G173600	0.6680254046134314	Broad	NA
Glyma.01G173700	0.22099963818459634	Broad	NA
Glyma.01G174000	0.27236386050387523	Broad	NA
Glyma.01G174102	0.8232096756785846	Broad	NA
Glyma.01G174700	0.275471652091831	Broad	NA
Glyma.01G174800	0.8280969504597875	Broad	NA
Glyma.01G174900	0.29440887592769227	Broad	NA
Glyma.01G175100	0.20285456399422627	Broad	NA
Glyma.01G175200	0.734438446784803	Broad	NA
Glyma.01G175300	0.6321213157930687	Broad	NA
Glyma.01G175500	0.6371250158995136	Broad	NA
Glyma.01G175600	0.24259196589352783	Broad	NA
Glyma.01G175700	0.19486240666309462	Broad	NA
Glyma.01G175751	0.38845645223452563	Broad	NA
Glyma.01G175800	0.677563314953196	Broad	NA
Glyma.01G175900	0.20984002898469556	Broad	NA
Glyma.01G176000	0.27799404307987824	Broad	NA
Glyma.01G176200	0.43314557650369695	Broad	NA
Glyma.01G176300	0.3241009430867533	Broad	NA
Glyma.01G176400	0.23444780058631523	Broad	NA
Glyma.01G176600	0.3034568166791861	Broad	NA
Glyma.01G176800	0.17216533197144654	Broad	NA
Glyma.01G176900	0.2667411546247637	Broad	NA
Glyma.01G177000	0.839574851269718	Broad	NA
Glyma.01G177200	0.5626894240747543	Broad	NA
Glyma.01G177300	0.11748639391108753	Broad	NA
Glyma.01G177400	0.6492623961466184	Broad	NA
Glyma.01G177600	0.4155659570364662	Broad	NA
Glyma.01G177700	0.3929871534297352	Broad	NA
Glyma.01G178000	0.2838262734142848	Broad	NA
Glyma.01G178100	0.4015725625821359	Broad	NA
Glyma.01G178200	0.15324071423781283	Broad	NA
Glyma.01G178400	0.3959520309268818	Broad	NA
Glyma.01G178500	0.49273879421684935	Broad	NA
Glyma.01G178600	0.1921678454390397	Broad	NA
Glyma.01G178700	0.7190930889422391	Broad	NA
Glyma.01G178800	0.628910082668567	Broad	NA
Glyma.01G179300	0.428096127477232	Broad	NA
Glyma.01G179400	0.7111239584272648	Broad	NA
Glyma.01G179800	0.33763695397747484	Broad	NA
Glyma.01G179900	0.583571416354237	Broad	NA
Glyma.01G180000	0.4856882245439699	Broad	NA
Glyma.01G180100	0.28079007857138416	Broad	NA
Glyma.01G180200	0.5270198765390601	Broad	NA
Glyma.01G180366	0.674134483055483	Broad	NA
Glyma.01G180432	0.4170545749715012	Broad	NA
Glyma.01G180500	0.678822078245935	Broad	NA
Glyma.01G180700	0.6292874899360977	Broad	NA
Glyma.01G180800	0.478561602721037	Broad	NA
Glyma.01G181000	0.30448538629819466	Broad	NA
Glyma.01G181200	0.2042905004815659	Broad	NA
Glyma.01G181500	0.2589361041388266	Broad	NA
Glyma.01G181800	0.8153848516823144	Broad	NA
Glyma.01G182000	0.3316786053143156	Broad	NA
Glyma.01G182200	0.8155123011208361	Broad	NA
Glyma.01G182300	0.2654814169052806	Broad	NA
Glyma.01G182400	0.5704171813756724	Broad	NA
Glyma.01G182500	0.2951990597601202	Broad	NA
Glyma.01G182600	0.5262396836066965	Broad	NA
Glyma.01G182700	0.6475297266014121	Broad	NA
Glyma.01G183000	0.567223081511019	Broad	NA
Glyma.01G183100	0.40831962911461855	Broad	NA
Glyma.01G183200	0.7797554470470293	Broad	NA
Glyma.01G183300	0.5602870739998745	Broad	NA
Glyma.01G183400	0.4316761705756652	Broad	NA
Glyma.01G183500	0.26859219967710257	Broad	NA
Glyma.01G183550	0.8056293392229866	Broad	NA
Glyma.01G183600	0.27943257851599107	Broad	NA
Glyma.01G183700	0.399885023555811	Broad	NA
Glyma.01G183800	0.27678560110057615	Broad	NA
Glyma.01G184300	0.43207819057410246	Broad	NA
Glyma.01G184400	0.2327065188844869	Broad	NA
Glyma.01G184600	0.7538271581209305	Broad	NA
Glyma.01G184700	0.38899164006691817	Broad	NA
Glyma.01G185200	0.2888742208283116	Broad	NA
Glyma.01G185300	0.37131856293447124	Broad	NA
Glyma.01G185400	0.42574404786258124	Broad	NA
Glyma.01G185600	0.569179750982028	Broad	NA
Glyma.01G185700	0.24011475575504998	Broad	NA
Glyma.01G185800	0.5883757535483423	Broad	NA
Glyma.01G185851	0.8167811924991366	Broad	NA
Glyma.01G185900	0.3775803817117238	Broad	NA
Glyma.01G186000	0.25937027683848074	Broad	NA
Glyma.01G186100	0.3049558170847411	Broad	NA
Glyma.01G186300	0.5252478974107195	Broad	NA
Glyma.01G186400	0.3392268241618542	Broad	NA
Glyma.01G186600	0.47000520110250477	Broad	NA
Glyma.01G186800	0.42277826555291986	Broad	NA
Glyma.01G187200	0.68135672392095	Broad	NA
Glyma.01G187300	0.24612063652548352	Broad	NA
Glyma.01G187400	0.46162994631030607	Broad	NA
Glyma.01G187600	0.5338258319043695	Broad	NA
Glyma.01G187700	0.5428400748948473	Broad	NA
Glyma.01G187800	0.43470293258923387	Broad	NA
Glyma.01G187900	0.3595186109560142	Broad	NA
Glyma.01G188000	0.31903436316537065	Broad	NA
Glyma.01G188100	0.3790077815934885	Broad	NA
Glyma.01G188200	0.5274315550905259	Broad	NA
Glyma.01G188400	0.43403477215644	Broad	NA
Glyma.01G188500	0.3174267718131185	Broad	NA
Glyma.01G188600	0.3532544904390973	Broad	NA
Glyma.01G188700	0.29205686972446554	Broad	NA
Glyma.01G188900	0.20548168782144904	Broad	NA
Glyma.01G189000	0.6999280439535265	Broad	NA
Glyma.01G189100	0.4062489999299888	Broad	NA
Glyma.01G189200	0.4659319937516246	Broad	NA
Glyma.01G189300	0.7955822321783319	Broad	NA
Glyma.01G189400	0.23913737360485016	Broad	NA
Glyma.01G189500	0.42195482542797524	Broad	NA
Glyma.01G189600	0.41490905492276775	Broad	NA
Glyma.01G189700	0.7874373797816683	Broad	NA
Glyma.01G189800	0.6046500304000224	Broad	NA
Glyma.01G190000	0.5691249170661536	Broad	NA
Glyma.01G190100	0.23256315268340857	Broad	NA
Glyma.01G190300	0.4801197302581315	Broad	NA
Glyma.01G190500	0.15901316167578836	Broad	NA
Glyma.01G190600	0.7724251263646897	Broad	NA
Glyma.01G190700	0.35034400640817986	Broad	NA
Glyma.01G190800	0.4054699494616128	Broad	NA
Glyma.01G190900	0.6031781983149906	Broad	NA
Glyma.01G191100	0.34795705727088655	Broad	NA
Glyma.01G191200	0.7159238705525343	Broad	NA
Glyma.01G191300	0.6921174062852352	Broad	NA
Glyma.01G191600	0.5615900057703609	Broad	NA
Glyma.01G191900	0.5075349824884693	Broad	NA
Glyma.01G192000	0.2134586103384973	Broad	NA
Glyma.01G192100	0.2671974507713486	Broad	NA
Glyma.01G192200	0.43595255782307635	Broad	NA
Glyma.01G192300	0.6671242954206564	Broad	NA
Glyma.01G192500	0.5648667753895639	Broad	NA
Glyma.01G192600	0.4560214209069186	Broad	NA
Glyma.01G192800	0.5099244710558939	Broad	NA
Glyma.01G192900	0.6304698734523222	Broad	NA
Glyma.01G193100	0.7925281383732193	Broad	NA
Glyma.01G193200	0.42621385620634394	Broad	NA
Glyma.01G193500	0.6748699458186623	Broad	NA
